ID,NAME,LGA_ID
3581,ORJI,312
3582,IHITTA-OHA,312
3583,"OBIBI-URATTA I",312
3584,"OBIBI-URATTA II",312
3585,AGBALA/OBUBE/ULAKWO,312
3586,OBIBIEZENA,312
3587,AVU/OFOROLA,313
3588,UMUGUMA,313
3589,EMEABIAM/OKOLOCHI,313
3590,EZIOBODO,313
3591,IHIAGWA,313
3592,NEKEDE,313
3593,OBINZE,313
3594,"AMAKOHIA-UBI/NDEGWU OHII",313
3595,IRETE/OROGWE,313
3596,AUYO,314
3597,AUYAKAYI,314
3598,AYAMA,314
3599,AYAN,314
3600,GAMAFOI,314
3601,GAMSARKA,314
3602,GATAFA,314
3603,KAFUR,314
3604,TSIDIR,314
3605,UNIK,314
3606,BABURA,315
3607,BATALI,315
3608,DORAWA,315
3609,GARU,315
3610,GASAKOLI,315
3611,INSHARUWA,315
3612,KANYA,315
3613,KUZUNZUMI,315
3614,KYAMBO,315
3615,TAKWASA,315
3616,"BIRNIN KUDU",316
3617,KANGIRE,316
3618,KANTOGA,316
3619,KIYAKO,316
3620,KWANGWARA,316
3621,SUNDIMINA,316
3622,SURKO,316
3623,UNGUWARYA,316
3624,WURNO,316
3625,"YALWAN DAMAI",316
3626,BATU,317
3627,BIRNIWA,317
3628,DANGWALERI,317
3629,DIGINSA,317
3630,FAGI,317
3631,KACHALLARI,317
3632,KARANKA,317
3633,KAZURA,317
3634,MACHINAMARI,317
3635,MATAMU,317
3636,NGUWA,317
3637,AHOTO,318
3638,BUJI,318
3639,CHURBUN,318
3640,GANTSA,318
3641,FALAGERI,318
3642,KAWAYA,318
3643,KUKUMA,318
3644,"K/LELEN KUDU",318
3645,MADABE,318
3646,Y/TUKUR,318
3647,ABAYA,319
3648,CHAMO,319
3649,DUNDUBUS,319
3650,DURU,319
3651,"JIGAWAR TSADA",319
3652,KACHI,319
3653,KARNAYA,319
3654,KUDAI,319
3655,MADOBI,319
3656,SAKWAYA,319
3657,BUDURU,320
3658,DOKO,320
3659,GARKI,320
3660,"GWARZON GARKI",320
3661,JIRIMA,320
3662,KARGO,320
3663,KORE,320
3664,MUKU,320
3665,"RAFIN MARKE",320
3666,SIYORI,320
3667,"GAGARAWA GARI",321
3668,"GAGARAWA TASHA",321
3669,"GARIN CHIROMA",321
3670,"KORE BALATU",321
3671,MADAKA,321
3672,MAIADUWA,321
3673,MAIKILILI,321
3674,MEDU,321
3675,YALAWA,321
3676,ZARADA,321
3677,BAIKARYA,322
3678,DANAMA,322
3679,DANTANOMA,322
3680,GALAGAMMA,322
3681,"GARIN GAMBO",322
3682,"GARIN ALHAJI BARKA",322
3683,GUSAU,322
3684,HAMMADO,322
3685,"KOFAR AREWA",322
3686,"KOFAR YAMMA",322
3687,ZANGO,322
3688,ABUNABO,323
3689,ADIYANI,323
3690,DAWA,323
3691,GARBAGAL,323
3692,GURI,323
3693,KADIRA,323
3694,MARGADU,323
3695,"MATARA BABA",323
3696,MUSARI,323
3697,BASIRKA,324
3698,DINGAYA,324
3699,FAGAM,324
3700,"FARIN DUTSE",324
3701,"GWARAM TSOHUWA",324
3702,KILA,324
3703,KWANDIKO,324
3704,MARUTA,324
3705,SARA,324
3706,TSANGARWA,324
3707,"ZANDAN NAGOGO",324
3708,BUNTUSU,325
3709,DABI,325
3710,DARINA,325
3711,F/YAMMA,325
3712,GUNTAI,325
3713,GWIWA,325
3714,KORAYEL,325
3715,RORAU,325
3716,SHAFE,325
3717,YOLA,325
3718,"ZAUMAR SAINAWA",325
3719,ATAFI,326
3720,DUBANTU,326
3721,GAGULMARI,326
3722,"KASUWAR KUDA",326
3723,"KASUWAR KOFA",326
3724,MAJEMA,326
3725,MATSARO,326
3726,RUMFA,326
3727,"SABON GARU",326
3728,YANKOLI,326
3729,YAYARI,326
3730,AUJARA,327
3731,GANGAWA,327
3732,"GAUZA TAZARA",327
3733,GUNKA,327
3734,"HARBO SABUWA",327
3735,"HARBO TSOHUWA",327
3736,IDANDUNA,327
3737,JABARNA,327
3738,JAHUN,327
3739,KALE,327
3740,KANWA,327
3741,BALANGU,328
3742,"DUMADUMIN TOKA",328
3743,GAFAYA,328
3744,JABO,328
3745,"KAFIN HAUSA",328
3746,KAZALEWA,328
3747,MAJAWA,328
3748,MEZAN,328
3749,RUBA,328
3750,SARAWA,328
3751,ZAGO,328
3752,ARBUS,329
3753,ASKANDU,329
3754,DABUWARAN,329
3755,DAKAIYAWA,329
3756,HADIN,329
3757,JA'E,329
3758,KAUGAMA,329
3759,MARKE,329
3760,"UNGUWAR JIBRIN",329
3761,BA'AUZINI,330
3762,DABA,330
3763,DABAZA,330
3764,DANDI,330
3765,GADA,330
3766,KANTI,330
3767,MARADAWA,330
3768,SABARU,330
3769,"UNGUWAR AREWA",330
3770,"UNGUWAR GABAS",330
3771,"UNGUWAR YAMMA",330
3772,BATURIYA,331
3773,BULUNCHAI,331
3774,DOLERI,331
3775,FANDUM,331
3776,GAYIN,331
3777,"KIRIKA SAMMA",331
3778,MADACHI,331
3779,MARMA,331
3780,TSHEGUWA,331
3781,TARABU,331
3782,ABALAGO,332
3783,ANDAZA,332
3784,FAKI,332
3785,GURUDUBA,332
3786,KATUKA,332
3787,KIYAWA,332
3788,KWANDA,332
3789,MAJE,332
3790,TSURMA,332
3791,BALARABE,333
3792,DANKUMBO,333
3793,FULATA,333
3794,GALADI,333
3795,JAJERI,333
3796,KUKAYASKU,333
3797,MADANA,333
3798,"MAIGATARI AREWA",333
3799,"MAIGATARI KUDU",333
3800,MATOYA,333
3801,TURBUS,333
3802,ARKI,334
3803,DUNARI,334
3804,"FATEKA AKURYA",334
3805,"GARIN GABAS",334
3806,"MAIRA KUMI-BARA MUSA",334
3807,"MAKA DDARI",334
3808,"MALAM MADORI",334
3809,SHAIYA,334
3810,TAGWARO,334
3811,TASHENA,334
3812,TONIKUTARA,334
3813,DANGYATIN,335
3814,GARBO,335
3815,HANTSU,335
3816,KOYA,335
3817,MIGA,335
3818,"SABON GARI TAKANEBU",335
3819,SANSANI,335
3820,TSAKUWAWA,335
3821,YANDUNA,335
3822,ZAREKU,335
3823,CHAI-CHAI,336
3824,"KAFIN BABUSHE",336
3825,KARSHI,336
3826,KYARAMA,336
3827,RINGIM,336
3828,SANKARA,336
3829,SINTILMAWA,336
3830,TOFA,336
3831,YANDUTSE,336
3832,AMARYAWA,337
3833,BARAGUMI,337
3834,DANSURE,337
3835,FARA,337
3836,KWAITA,337
3837,RONI,337
3838,SANKAU,337
3839,TUNAS,337
3840,YANZAKI,337
3841,ZUGAI,337
3842,ALBASU,338
3843,AMANGA,338
3844,DANGWANKI,338
3845,DANLADI,338
3846,DANZOMO,338
3847,JEKE,338
3848,SHABARU,338
3849,SULE-TANKARKAR,338
3850,TAKATSABA,338
3851,YANDAMO,338
3852,AJAURA,339
3853,CHAKWAIKWAIWA,339
3854,CHUKUTO,339
3855,GUJUNGU,339
3856,KWALAM,339
3857,MAJIYA,339
3858,"S/GARIN YAYA",339
3859,TAURA,339
3860,ACHILAFIYA,340
3861,BELAS,340
3862,DAWAN-GAWO,340
3863,GWARTA,340
3864,GURJIYA,340
3865,KARKARNA,340
3866,YANKWASHI,340
3867,ZUNGUMBA,340
3868,"MAGAJIN GARI I",341
3869,"MAGAJIN GARI II",341
3870,"MAGAJIN GARI III",341
3871,GAYAM,341
3872,KUYELO,341
3873,KAZAGE,341
3874,KAKANGI,341
3875,TABANNI,341
3876,"DOGON DAWA",341
3877,KUTEMESI,341
3878,RANDAGI,341
3879,CHIKUN,342
3880,GWAGWADA,342
3881,KAKAU,342
3882,KUJAMA,342
3883,KUNAI,342
3884,KURIGA,342
3885,NARAYI,342
3886,RIDO,342
3887,"SABON TASHA",342
3888,"UNG. YELWA",342
3889,"S/GGARIN AREWA TIRKANIYA",342
3890,GIWA,343
3891,GANGARA,343
3892,SHIKA,343
3893,DANMAHAWAYI,343
3894,YAKAWADA,343
3895,IDASU,343
3896,KIDANDAN,343
3897,GALADIMAWA,343
3898,KADAGE,343
3899,"PAN HAUYA",343
3900,TURUNKU,344
3901,"ZANGON AYA",344
3902,GWARAJI,344
3903,"BIRNIN YERO",344
3904,IGABI,344
3905,RIGACHIKUN,344
3906,AFAKA,344
3907,"SABON BIRNIN DAJI",344
3908,KERAWA,344
3909,KWARAU,344
3910,"GADAN GAYAN",344
3911,RIGASA,344
3912,IKARA,345
3913,JANFALA,345
3914,K/KOGI,345
3915,SAULAWA,345
3916,PALA,345
3917,SAYA-SAYA,345
3918,AUCHAN,345
3919,RUMI,345
3920,PAKI,345
3921,KUYA,345
3922,NDUYAH,346
3923,SAMBAM,346
3924,FADA,346
3925,SABCHEM,346
3926,SABZURO,346
3927,DURA/BITARO,346
3928,DADDU,346
3929,CHORI,346
3930,NOK,346
3931,FAI,346
3932,"KAFANCHAN 'A'",347
3933,"KAFANCHAN 'B'",347
3934,"MAIGIZO 'A'",347
3935,KANINKON,347
3936,JAGINDI,347
3937,GODOGODO,347
3938,"GIDAN WAYA",347
3939,ATUKU,347
3940,ASSO,347
3941,BEDDE,347
3942,KAGOMA,347
3943,"TAKAU 'B'",347
3944,AGUNU,348
3945,AWON,348
3946,DOKA,348
3947,GUMEL,348
3948,"GIDAN TAGWAI",348
3949,KWATURU,348
3950,ANKWA,348
3951,KATARI,348
3952,BISHINI,348
3953,"KACHIA URBAN",348
3954,"SABON SARKI",348
3955,"KURMIN MUSA",348
3956,SHABA,349
3957,GAJI,349
3958,"UNGUWAN LIMAN",349
3959,MAIBURJI,349
3960,"KABALA COSTAIN/ DOKI",349
3961,GABASAWA,349
3962,"UNGUWAN SARKI",349
3963,BADARAWA,349
3964,"UNGUWAN DOSA",349
3965,KAWO,349
3966,"HAYIN BANKI",349
3967,"UNGUWAN SHANU",349
3968,MAKERA,350
3969,BARNAWA,350
3970,"KAKURI GWARI",350
3971,TELEVISION,350
3972,"KAKURI HAUSA",350
3973,"TUDUN WADA NORTH",350
3974,"TUDUN WADA SOUTH",350
3975,"TUDUN NUWAPA",350
3976,"SABON GARI SOUTH",350
3977,"SABON GARI NORTH",350
3978,"UNG. SANUSI",350
3979,BADIKO,350
3980,"KAGARKO NORTH",351
3981,"KAGARKO SOUTH",351
3982,KUSHE,351
3983,"JERE NORTH",351
3984,"JERE SOUTH",351
3985,IDDAH,351
3986,ARIBI,351
3987,"KURMIN JIBRIN",351
3988,KATUGAL,351
3989,KUKUI,351
3990,KAJURU,352
3991,TANTATU,352
3992,KUFANA,352
3993,AFOGO,352
3994,"KASUWAN MAGANI",352
3995,KALLAH,352
3996,RIMAU,352
3997,IDON,352
3998,MARO,352
3999,KUKUM,353
4000,KPAK,353
4001,AGBAN,353
4002,KADARKO,353
4003,MALLAGUM,353
4004,MANCHOK,353
4005,BONDON,353
4006,KAURA,353
4007,ZANKAN,353
4008,"KAURU WEST",354
4009,MAKAMI,354
4010,KWASSAM,354
4011,BITAL,354
4012,GESHERE,354
4013,DAMAKASUWA,354
4014,"BADURUM SAMA",354
4015,KAMARU,354
4016,PARI,354
4017,"KAURU EAST",354
4018,KUBAU,355
4019,"DUTSEN WAI",355
4020,PAMBEGUA,355
4021,ZUNTU,355
4022,DAMAU,355
4023,KARREH,355
4024,ANCHAU,355
4025,HASKIYA,355
4026,KARGI,355
4027,MAH,355
4028,KUDAN,356
4029,HUNKUYI,356
4030,"SABON GARI HUNKUYI",356
4031,LIKORO,356
4032,"TABAN SANI",356
4033,"KAURAN WALI NORTH",356
4034,"KAURAN WALI SOUTH",356
4035,"SABON BIRNIN",357
4036,"YAR KASUWA",357
4037,KAYARDA,357
4038,LERE,357
4039,"RAMIN KURA",357
4040,SAMINAKA,357
4041,LAZURU,357
4042,ABADAWA,357
4043,"DAN ALHAJI",357
4044,GURE/KAHUGU,357
4045,MAKARFI,358
4046,"TUDUN WADA",358
4047,GAZARA,358
4048,DANGUZIRI,358
4049,GIMI,358
4050,"NASSARAWAN DOYA",358
4051,MAYERE,358
4052,GUBUCHI,358
4053,GWANKI,358
4054,DANDAMISA,358
4055,SAMARU,359
4056,JAMA'A,359
4057,BOMO,359
4058,BASAWA,359
4059,CHIKAJI,359
4060,MUCHIA,359
4061,"JUSHIN WAJE",359
4062,HANWA,359
4063,DOGARAWA,359
4064,"UNGUWAN GABAS",359
4065,GWANTU,360
4066,"FADAN KARSHI",360
4067,AYU,360
4068,"NINZAM NORTH",360
4069,"NINZAM SOUTH",360
4070,BOKANA,360
4071,ABORO,360
4072,"NINZAM WEST",360
4073,"WASA STATION",360
4074,ARAK,360
4075,NANDU,360
4076,MAIGANA,361
4077,KINKIBA,361
4078,GIMBA,361
4079,KWASSALLO,361
4080,RICHIFA,361
4081,GAMAGIRA,361
4082,"DAN WATA",361
4083,TURAWA,361
4084,SOBA,361
4085,"GARUN GWANKI",361
4086,ZONZON,362
4087,"ZAMAN DABO",362
4088,"UNGUWAR GAIYA",362
4089,ZONKWA,362
4090,MADAKIYA,362
4091,"UNGUWAR RIMI",362
4092,"GIDAN JATAU",362
4093,KAMANTAN,362
4094,"KAMURU IKULU NORTH",362
4095,"ZANGO URBAN",362
4096,"KWARBAI 'A'",363
4097,"KWARBAI 'B'",363
4098,"UNG. JUMA",363
4099,LIMANCIN-KONA,363
4100,GYALLESU,363
4101,"UNG. FATIKA",363
4102,"TUKUR TUKUR",363
4103,DAMBO,363
4104,WUCICCIRI,363
4105,"DUTSEN ABBA",363
4106,KUFENA,363
4107,AJINGI,364
4108,BALARE,364
4109,CHULA,364
4110,"DABIN KANAWA",364
4111,DUNDUN,364
4112,GAFASA,364
4113,GURDUBA,364
4114,KUNKURAWA,364
4115,TORANKE,364
4116,"UNGAWAR BAI",364
4117,"ALBASU CENTRAL",365
4118,BATAIYA,365
4119,CHAMARANA,365
4120,DAHO,365
4121,FANDA,365
4122,FARAGAI,365
4123,GAGARAME,365
4124,HUNGU,365
4125,TSANGAYA,365
4126,BAGWAI,366
4127,DANGADA,366
4128,GADANYA,366
4129,GOGORI,366
4130,KWAJALI,366
4131,"RIMIN DAKO",366
4132,ROMO,366
4133,SARE-SARE,366
4134,"WURO BAGGA",366
4135,ANADARIYA,367
4136,BAGUDA,367
4137,BEBEJI,367
4138,DURMAWA,367
4139,GARGAI,367
4140,GWARMAI,367
4141,KOFA,367
4142,KUKI,367
4143,RANKA,367
4144,RANTAN,367
4145,TARIWA,367
4146,WAK,367
4147,BADUME,368
4148,BICHI,368
4149,DANZABUWA,368
4150,FAGOLO,368
4151,KAUKAU,368
4152,KWAMARAWA,368
4153,KYALLI,368
4154,MUNTSIRA,368
4155,SAYE,368
4156,WAIRE,368
4157,YALLAMI,368
4158,BARKUM,369
4159,BUNKURE,369
4160,BONO,369
4161,CHIRIN,369
4162,GAFAN,369
4163,GWAMMA,369
4164,KULLUWA,369
4165,KUMURYA,369
4166,SANDA,369
4167,ADAKAWA,370
4168,"BAKIN RUWA",370
4169,DALA,370
4170,"DOGON NAMA",370
4171,GOBIRAWA,370
4172,GWAMMAJA,370
4173,KABUWAYA,370
4174,KANTUDU,370
4175,"KOFAR MAZUGAL",370
4176,"KOFAR RUWA",370
4177,MADIGAWA,370
4178,YALWA,370
4179,AJUMAWA,371
4180,"DANBATTA EAST",371
4181,"DANBATTA WEST",371
4182,FAGWALAWA,371
4183,"GORON MAJE",371
4184,GWANDA,371
4185,GWARABJAWA,371
4186,SAIDAWA,371
4187,SANSAN,371
4188,"DABAR KWARI",372
4189,DANBAGIWA,372
4190,DAWAKIJI,372
4191,DOSAN,372
4192,GANO,372
4193,JIDO,372
4194,TAMBURAWA,372
4195,TSAKUWA,372
4196,"UNGUWAR DUNIYA",372
4197,YANBARAU,372
4198,YANKATSARI,372
4199,YARGAYA,372
4200,ZOGARAWA,372
4201,"DAWAKI EAST",373
4202,"DAWAKI WEST",373
4203,DAWANAU,373
4204,"DAN GUGUWA",373
4205,GANDUJE,373
4206,GARGARI,373
4207,JALLI,373
4208,KWA,373
4209,TATTARAWA,373
4210,DARIYA,374
4211,"DOGON KAWO",374
4212,DUGUWA,374
4213,FALGORE,374
4214,MARAKU,374
4215,RAGADA,374
4216,RIRIWAI,374
4217,TAGWAYE,374
4218,"UNGUWAR NATSOHUWA",374
4219,ZAINABI,374
4220,"FAGGE A",375
4221,"FAGGE B",375
4222,"FAGGE C",375
4223,"FAGGE D",375
4224,"FAGGE E",375
4225,KWACHIRI,375
4226,"RIJIYAR LEMO",375
4227,"SABONGARI EAST",375
4228,"SABONGARI WEST",375
4229,YAMMATA,375
4230,"GARUN DANGA",376
4231,JODA,376
4232,KARMAMI,376
4233,MEKIYA,376
4234,TARAUNI,376
4235,"YANTAR AREWA",376
4236,"YAUTAR KUDU",376
4237,YUMBU,376
4238,ZAKIRAI,376
4239,ZUGACHI,376
4240,DAL,377
4241,"GARIN ALI",377
4242,"KAFIN MALAMAI",377
4243,KATUMARI,377
4244,KWAS,377
4245,RABA,377
4246,SARINA,377
4247,ZAKARAWA,377
4248,CHIROMAWA,378
4249,DORAWAR-SALLAU,378
4250,FANKURUN,378
4251,"GARUN BABBA",378
4252,"GARUN MALAM",378
4253,JOBAWA,378
4254,KADAWA,378
4255,MAKWARO,378
4256,"YAD AKWARI",378
4257,"YALWAN  YADAKWARI",378
4258,BALAN,379
4259,"GAYA AREWA",379
4260,"GAYA KUDU",379
4261,GAMARYA,379
4262,GAMOJI,379
4263,KADEMI,379
4264,KAZURAWA,379
4265,MAIMAKAWA,379
4266,SHAGOGO,379
4267,WUDILAWA,379
4268,BABAWA,380
4269,GAWO,380
4270,GEZAWA,380
4271,JOGANA,380
4272,KETAWA,380
4273,MESAR-TUDU,380
4274,SARARIN-GEZAWA,380
4275,TSAMIYA-BABBA,380
4276,TUMBAU,380
4277,WANGARA,380
4278,DANDAGO,381
4279,DISO,381
4280,DORAYI,381
4281,GALADANCHI,381
4282,"GORON DUTSE",381
4283,GWALE,381
4284,GYARANYA,381
4285,KABUGA,381
4286,MANDAWARI,381
4287,"SANI MAI MAGGE",381
4288,GETSO,382
4289,GWARZO,382
4290,"JAMA' A",382
4291,KARA,382
4292,KUTAMA,382
4293,LAKWAYA,382
4294,MADADI,382
4295,MAINIKA,382
4296,"SABON BIRNI",382
4297,"UNGUWAR TUDU",382
4298,DUGABAU,383
4299,DURUN,383
4300,GAMMO,383
4301,GARO,383
4302,GODIYA,383
4303,HAUWADE,383
4304,KABO,383
4305,MASANAWA,383
4306,CHEDI,384
4307,DAN'AGUNDI,384
4308,"GANDUN ALBASA",384
4309,JAKARA,384
4310,KANKAROFI,384
4311,SHAHUCHI,384
4312,SHARADA,384
4313,SHESHE,384
4314,"TUDUN NUFAWA",384
4315,"TUDUN WAZIRCHI",384
4316,YAKASAI,384
4317,ZAITAWA,384
4318,DAURA,385
4319,"KAFIN DAFGA",385
4320,KARAYE,385
4321,KURUGU,385
4322,KWANYAWA,385
4323,"TUDUN KAYA",385
4324,"UNGUWAR HAJJI",385
4325,YAMMEDI,385
4326,DURBA,386
4327,FAMMAR,386
4328,FASSI,386
4329,KADIGAWA,386
4330,KAHU,386
4331,"KIBIYA  I",386
4332,"KIBIYA II",386
4333,NARIYA,386
4334,TARAI,386
4335,"UNGUWAR GAI",386
4336,BA'AWA,387
4337,BADAFI,387
4338,BARGONI,387
4339,BAUDA,387
4340,DANGORA,387
4341,DANSOHIYA,387
4342,DASHI,387
4343,KIRU,387
4344,KOGO,387
4345,TSAUDAWA,387
4346,YAKO,387
4347,ZUWO,387
4348,CHALLAWA,388
4349,CHIRANCHI,388
4350,DANBARE,388
4351,DANMALIKI,388
4352,GURINGAWA,388
4353,KUMBOTSO,388
4354,"KUREKEN SANI",388
4355,MARIRI,388
4356,NA'IBAWA,388
4357,PANSHEKARA,388
4358,BUMAI,389
4359,"GARIN SHEME",389
4360,"KASUWAR KUKA",389
4361,KUNCHI,389
4362,"MATAN FADA",389
4363,RIDAWA,389
4364,SHAMAKAWA,389
4365,SHUWAKI,389
4366,YANDADI,389
4367,DALILI,390
4368,"DAN HASSAN",390
4369,DUKAWA,390
4370,GUNDUTSE,390
4371,KARFI,390
4372,KOSAWA,390
4373,KURA,390
4374,KURUNSUMAU,390
4375,"RIGAR DUKA",390
4376,TANAWA,390
4377,BURJI,391
4378,CINKOSO,391
4379,GALINJA,391
4380,"KAFIN AGUR",391
4381,"KAURA MATA",391
4382,KUBARACI,391
4383,KWANKWASO,391
4384,RIKADAWA,391
4385,YAKUN,391
4386,"BABBAR RIGA",392
4387,DURMA,392
4388,JIBGA,392
4389,KADANDANI,392
4390,KOGUNA,392
4391,"KOREN TATSO",392
4392,MAITSIDAU,392
4393,MAKODA,392
4394,SATAME,392
4395,TANGAJI,392
4396,WAILARE,392
4397,AZORE,393
4398,GANDURWAWA,393
4399,KANTAMA,393
4400,KUNYA,393
4401,KURU,393
4402,KWARKIYA,393
4403,MINJIBIR,393
4404,SARBI,393
4405,TSAKIYA,393
4406,WASAI,393
4407,DAKATA,394
4408,GAMA,394
4409,GAWUNA,394
4410,GWAGWARWA,394
4411,GIGINYU,394
4412,"HOTORO NORTH",394
4413,"HOTORO SOUTH",394
4414,KAWAJI,394
4415,"KAURA GOJE",394
4416,"TUDUN MURTALA",394
4417,LAUSU,395
4418,RANO,395
4419,"RURUM SABON-GARI",395
4420,"RURUM TSOHON-GARI",395
4421,SAJI,395
4422,ZINYAU,395
4423,ZURGU,395
4424,BUTU-BUTU,396
4425,"DAWAKIN GULU",396
4426,"DOKA DAWA",396
4427,DUGURAWA,396
4428,GULU,396
4429,JILI,396
4430,"KAROFIN YASHI",396
4431,"RIMIN GADO",396
4432,SAKARATSA,396
4433,TAMAWA,396
4434,"YALWAN DANZIYAL",396
4435,"ZANGO DAN ABDU",396
4436,BELI,397
4437,FULATAN,397
4438,GWANGWAN,397
4439,JAJAYE,397
4440,"ROGO RUMA",397
4441,"ROGO SABON GARI",397
4442,"RUWAN BAGO",397
4443,ZAREWA,397
4444,ZOZA,397
4445,ALAJAWA,398
4446,DUTSEN-BAKOSHI,398
4447,FARURUWA,398
4448,KADAMU,398
4449,KOKIYA,398
4450,LENI,398
4451,SHAKOGI,398
4452,SHANONO,398
4453,TSAURE,398
4454,GALA,399
4455,GANI,399
4456,GARFA,399
4457,GEDIYA,399
4458,KANAWA,399
4459,MAGAMI,399
4460,RIMI,399
4461,RUMO,399
4462,SITTI,399
4463,SUMAILA,399
4464,BAGWARO,400
4465,DURBUNDE,400
4466,FAJEWA,400
4467,FALALI,400
4468,KACHAKO,400
4469,KUKA,400
4470,TAKAI,400
4471,ZUGA,400
4472,"BABBAN GIJI",401
4473,DARMANAWA,401
4474,DAURAWA,401
4475,"GYADI-GYADI AREWA",401
4476,"GYADI-GYADI KUDU",401
4477,"HOTORO (NNPC)",401
4478,"KAUYEN  ALU",401
4479,"UNGUWAR GANO",401
4480,"UNGUWA  UKU",401
4481,DINDERE,402
4482,GAJIDA,402
4483,GINSAWA,402
4484,"JAUBEN KUDU",402
4485,JANGUZA,402
4486,LAMBU,402
4487,LANGEL,402
4488,"YALWA KARAMA",402
4489,YANOKO,402
4490,YARIMAWA,402
4491,DADDARAWA,403
4492,DUNBULUN,403
4493,GOZAKI,403
4494,GURUN,403
4495,KABAGIWA,403
4496,TATSAN,403
4497,TSANYAWA,403
4498,YANGANAU,403
4499,YANKAMAYE,403
4500,ZAROGI,403
4501,BABURI,404
4502,BURUMBURUM,404
4503,DALAWA,404
4504,JANDUTSE,404
4505,JITA,404
4506,KAREFA,404
4507,NATA'ALA,404
4508,"SABON GARI",404
4509,TSOHOGARI,404
4510,YARYASA,404
4511,BACHIRAWA,405
4512,GAYAWA,405
4513,KARO,405
4514,PANISAU,405
4515,RANGAZA,405
4516,"RIJIYAR ZAKI",405
4517,"TUDUN FULANI",405
4518,UNGOGO,405
4519,YADAKUNYA,405
4520,AMARAWA,406
4521,DANLASAN,406
4522,"GARIN DAU",406
4523,GOGEL,406
4524,IMAWA,406
4525,JEMAGU,406
4526,J/GALADIMA,406
4527,KATARKAWA,406
4528,"MADARI MATA",406
4529,"TAMBURAWAR GABAS",406
4530,TANGAR,406
4531,WARAWA,406
4532,"'YAN DALLA",406
4533,'YANGIZO,406
4534,ACHIKA,407
4535,DAGUMAWA,407
4536,DANKAZA,407
4537,DARKI,407
4538,INDABO,407
4539,KAUSANI,407
4540,LAJAWA,407
4541,UTAI,407
4542,WUDIL,407
4543,"BAKORI A",408
4544,"BAKORI B",408
4545,KURAMI/YANKWANI,408
4546,"DAWAN MUSA",408
4547,TSIGA,408
4548,KABOMO,408
4549,BARDE/KWANTAKWARAN,408
4550,JARGABA,408
4551,KAKUMI,408
4552,GUGA,408
4553,KANDARAWA,408
4554,"BATAGARAWA A",409
4555,"BATAGARAWA B",409
4556,DANDAGORO,409
4557,AJIWA,409
4558,TSANNI,409
4559,JINO,409
4560,BARAWA,409
4561,BAKIYAWA,409
4562,KAYAUKI,409
4563,YARGAMJI,409
4564,BATSARI,410
4565,MANAWA,410
4566,WAGINI,410
4567,ABADAU/KAGARA,410
4568,YAUYAU/MALLAMAWA,410
4569,KANDAWA,410
4570,"DAN. ALH/YANGAIYA",410
4571,RUMA,410
4572,DARINI/MAGAJI/ABU,410
4573,KARARE,410
4574,MADOGARA,410
4575,YANMAULU,411
4576,"BABBAN MUTUM",411
4577,TARAMNAWA/BARE,411
4578,MUDURI,411
4579,BAURE,411
4580,"UNGUWAR RAI",411
4581,KAGARA/FASKI,411
4582,"MAI BARA",411
4583,HUI,411
4584,AGALA,411
4585,KAMRI,412
4586,BINDAWA,412
4587,TAMA/DAYE,412
4588,FARU/DALLAJI,412
4589,SHIBDAWA,412
4590,"JIBAWA/R,BADE",412
4591,DORO,412
4592,YANGORA,412
4593,GIREMAWA,412
4594,GAIWA,412
4595,CHARANCHI,413
4596,SAFANA,413
4597,RADDA,413
4598,"MAJEN WAYYA",413
4599,GANUWA,413
4600,TSAKATSA,413
4601,KODA,413
4602,KURAYE,413
4603,BANYE,413
4604,"MAHUTA A",414
4605,"MAHUTA B",414
4606,"MAHUTA C",414
4607,"DANDUME A",414
4608,"DANDUME B",414
4609,"TUMBURKAI A",414
4610,"TUMBURKAI B",414
4611,DANTANKARI,414
4612,"MAGAJI WANDO A",414
4613,"MAGAJI WANDO B",414
4614,JIBA,415
4615,TANDAMA,415
4616,"DANJA A",415
4617,"DANJA B",415
4618,TSANGAMAWA,415
4619,DABAI,415
4620,"YAKAJI A",415
4621,"YAKAJI B",415
4622,"KAHUTU A",415
4623,"KAHUTU B",415
4624,MARA,416
4625,"DAN ALKIMA",416
4626,"DAN MUSA A",416
4627,"DAN MUSA B",416
4628,"DAN ALI",416
4629,"MAI DABINO A",416
4630,"MAI DABINO B",416
4631,"DANDIRE A",416
4632,"DANDIRE 'B'",416
4633,"YAN-TUMAKI A",416
4634,"YAN-TUMAKI B",416
4635,"SARKIN YARA A",417
4636,"SARKIN YARA B",417
4637,"UBANDAWAKI A",417
4638,"UNBADAWAKI B",417
4639,KUSUGU,417
4640,"MAZOJI A",417
4641,"MAZOJI B",417
4642,"MADOBI A",417
4643,"MADOBI B",417
4644,"DAN AUNAI",418
4645,"RUWANKAYA A",418
4646,"RUWANKAYA B",418
4647,"DUTSI A",418
4648,"DUTSI B",418
4649,"YAMEL A",418
4650,"YAMEL B",418
4651,"SIRIKA A",418
4652,"SIRIKA B",418
4653,KAYAWA,418
4654,"DUTSIN-MA A",419
4655,"DUTSIN-MA B",419
4656,SHEMA,419
4657,"KAROFI A",419
4658,"KAROFI B",419
4659,"KUKI A",419
4660,"KUKI B",419
4661,KUTAWA,419
4662,BAGAGADI,419
4663,DABAWA,419
4664,YANKARA,420
4665,SHEME,420
4666,MAIRUWA,420
